best_model_v_eval_drop0.h5,Slycopersicum,0.7750,0.8247
best_model_v_train_drop0.h5,Cpapaya,0.8847,0.8847
best_model_v_all_drop0.h5,Egrandis,0.8780,0.8982
best_model_v_train_drop0.h5,Spurpurea,0.8872,0.9186
best_model_v_train_drop0.h5,Carietinum,0.8318,0.8318
best_model_v_all_drop0.h5,Smoellendorffii,0.6150,0.6160
best_model_v_eval_drop0.h5,Sparvula,0.8812,0.8940
best_model_v_eval_drop0.h5,Ptrifoliata,0.8920,0.9172
best_model_v_all_drop0.h5,Sparvula,0.8664,0.8776
best_model_v_all_drop0.h5,Ptrichocarpa,0.9012,0.9434
best_model_v_train_drop0.h5,Ckanehirae,0.8504,0.8504
best_model_v_train_drop0.h5,Ppatens,0.7681,0.8213
best_model_v_eval_drop0.h5,Mdomestica,0.8689,0.8958
best_model_v_all_drop0.h5,Spurpurea,0.8934,0.9185
best_model_v_all_drop0.h5,Slycopersicum,0.7536,0.7990
best_model_v_all_drop0.h5,Ckanehirae,0.8519,0.8519
best_model_v_all_drop0.h5,Ptrifoliata,0.8771,0.9006
best_model_v_all_drop0.h5,BrapaFPsc,0.8948,0.9101
best_model_v_train_drop0.h5,Slycopersicum,0.7492,0.7970
best_model_v_train_drop0.h5,Ptrichocarpa,0.8982,0.9439
best_model_v_all_drop0.h5,Ppersica,0.8743,0.9313
best_model_v_train_drop0.h5,Ppersica,0.8640,0.9309
best_model_v_all_drop0.h5,Mdomestica,0.8517,0.8753
best_model_v_all_drop0.h5,Carietinum,0.8385,0.8385
best_model_v_eval_drop0.h5,Spurpurea,0.9008,0.9354
best_model_v_all_drop0.h5,Cgrandiflora,0.9283,0.9426
best_model_v_train_drop0.h5,Pumbilicalis,0.4211,0.4541
best_model_v_eval_drop0.h5,Ptrichocarpa,0.9053,0.9536
best_model_v_eval_drop0.h5,Cpapaya,0.9049,0.9049
best_model_v_all_drop0.h5,Ppatens,0.7749,0.8227
best_model_v_eval_drop0.h5,Egrandis,0.8908,0.9136
best_model_v_eval_drop0.h5,Ckanehirae,0.8875,0.8875
best_model_v_train_drop0.h5,Vvinifera,0.8417,0.8417
best_model_v_train_drop0.h5,Ptrifoliata,0.8737,0.8984
best_model_v_eval_drop0.h5,Cgrandiflora,0.9382,0.9591
best_model_v_train_drop0.h5,Egrandis,0.8744,0.8974
best_model_v_eval_drop0.h5,Carietinum,0.8645,0.8645
best_model_v_all_drop0.h5,Zmays,0.7359,0.7474
best_model_v_eval_drop0.h5,Lsativa,0.7883,0.7966
best_model_v_train_drop0.h5,Sparvula,0.8604,0.8732
best_model_v_eval_drop0.h5,Ppersica,0.8790,0.9446
best_model_v_train_drop0.h5,Smoellendorffii,0.5088,0.5117
best_model_v_train_drop0.h5,Zmays,0.7331,0.7478
best_model_v_eval_drop0.h5,Smoellendorffii,0.6133,0.6170
best_model_v_all_drop0.h5,Vvinifera,0.8416,0.8416
best_model_v_train_drop0.h5,BrapaFPsc,0.8873,0.9115
best_model_v_eval_drop0.h5,BrapaFPsc,0.9142,0.9391
best_model_v_all_drop0.h5,Lsativa,0.7360,0.7395
best_model_v_all_drop0.h5,Pumbilicalis,0.4444,0.4687
best_model_v_all_drop0.h5,Cpapaya,0.8872,0.8872
best_model_v_eval_drop0.h5,Vvinifera,0.8578,0.8578
best_model_v_train_drop0.h5,Mdomestica,0.8384,0.8642
best_model_v_eval_drop0.h5,Ppatens,0.7948,0.8471
best_model_v_eval_drop0.h5,Zmays,0.7694,0.7854
best_model_v_eval_drop0.h5,Pumbilicalis,0.5049,0.5397
best_model_v_train_drop0.h5,Lsativa,0.7196,0.7250
best_model_v_train_drop0.h5,Cgrandiflora,0.9224,0.9368
